都道府県,性別,年齢区分,下限値,上限値,人数
愛知県,男性,55～59歳,85.0,90.0,31462
愛知県,男性,55～59歳,0.0,85.0,75884
三重県,男性,55～59歳,90.0,inf,11409
三重県,男性,55～59歳,85.0,90.0,7257
三重県,男性,55～59歳,0.0,85.0,17427
滋賀県,男性,55～59歳,90.0,inf,8517
滋賀県,男性,55～59歳,85.0,90.0,5427
滋賀県,男性,55～59歳,0.0,85.0,12519
京都府,男性,55～59歳,90.0,inf,13556
京都府,男性,55～59歳,85.0,90.0,8904
京都府,男性,55～59歳,0.0,85.0,20988
大阪府,男性,55～59歳,90.0,inf,50713
大阪府,男性,55～59歳,85.0,90.0,31171
大阪府,男性,55～59歳,0.0,85.0,66997
兵庫県,男性,55～59歳,90.0,inf,32599
兵庫県,男性,55～59歳,85.0,90.0,20811
兵庫県,男性,55～59歳,0.0,85.0,45095
奈良県,男性,55～59歳,90.0,inf,7743
奈良県,男性,55～59歳,85.0,90.0,4760
奈良県,男性,55～59歳,0.0,85.0,10050
和歌山県,男性,55～59歳,90.0,inf,5539
和歌山県,男性,55～59歳,85.0,90.0,3386
和歌山県,男性,55～59歳,0.0,85.0,6552
鳥取県,男性,55～59歳,90.0,inf,2853
鳥取県,男性,55～59歳,85.0,90.0,1955
鳥取県,男性,55～59歳,0.0,85.0,4535
島根県,男性,55～59歳,90.0,inf,3620
島根県,男性,55～59歳,85.0,90.0,2486
島根県,男性,55～59歳,0.0,85.0,5876
岡山県,男性,55～59歳,90.0,inf,10309
岡山県,男性,55～59歳,85.0,90.0,6532
岡山県,男性,55～59歳,0.0,85.0,15216
広島県,男性,55～59歳,90.0,inf,16211
広島県,男性,55～59歳,85.0,90.0,10651
広島県,男性,55～59歳,0.0,85.0,23528
山口県,男性,55～59歳,90.0,inf,6705
山口県,男性,55～59歳,85.0,90.0,4602
山口県,男性,55～59歳,0.0,85.0,10588
徳島県,男性,55～59歳,90.0,inf,4022
徳島県,男性,55～59歳,85.0,90.0,2451
徳島県,男性,55～59歳,0.0,85.0,5573
香川県,男性,55～59歳,90.0,inf,5430
香川県,男性,55～59歳,85.0,90.0,3365
香川県,男性,55～59歳,0.0,85.0,7827
愛媛県,男性,55～59歳,90.0,inf,7567
愛媛県,男性,55～59歳,85.0,90.0,4737
愛媛県,男性,55～59歳,0.0,85.0,11185
高知県,男性,55～59歳,90.0,inf,3829
高知県,男性,55～59歳,85.0,90.0,2252
高知県,男性,55～59歳,0.0,85.0,5184
福岡県,男性,55～59歳,90.0,inf,26439
福岡県,男性,55～59歳,85.0,90.0,17051
福岡県,男性,55～59歳,0.0,85.0,36818
佐賀県,男性,55～59歳,90.0,inf,4663
佐賀県,男性,55～59歳,85.0,90.0,2948
佐賀県,男性,55～59歳,0.0,85.0,6023
長崎県,男性,55～59歳,90.0,inf,7295
長崎県,男性,55～59歳,85.0,90.0,4656
長崎県,男性,55～59歳,0.0,85.0,9692
熊本県,男性,55～59歳,90.0,inf,10342
熊本県,男性,55～59歳,85.0,90.0,6349
熊本県,男性,55～59歳,0.0,85.0,13099
大分県,男性,55～59歳,90.0,inf,6306
大分県,男性,55～59歳,85.0,90.0,3994
大分県,男性,55～59歳,0.0,85.0,9497
宮崎県,男性,55～59歳,90.0,inf,5523
宮崎県,男性,55～59歳,85.0,90.0,3800
宮崎県,男性,55～59歳,0.0,85.0,8081
鹿児島県,男性,55～59歳,90.0,inf,8897
鹿児島県,男性,55～59歳,85.0,90.0,5558
鹿児島県,男性,55～59歳,0.0,85.0,11964
沖縄県,男性,55～59歳,90.0,inf,8792
沖縄県,男性,55～59歳,85.0,90.0,4621
沖縄県,男性,55～59歳,0.0,85.0,7942
北海道,男性,60～64歳,90.0,inf,24870
北海道,男性,60～64歳,85.0,90.0,15955
北海道,男性,60～64歳,0.0,85.0,33947
青森県,男性,60～64歳,90.0,inf,6519
青森県,男性,60～64歳,85.0,90.0,4559
青森県,男性,60～64歳,0.0,85.0,10745
岩手県,男性,60～64歳,90.0,inf,6968
岩手県,男性,60～64歳,85.0,90.0,4777
岩手県,男性,60～64歳,0.0,85.0,11033
宮城県,男性,60～64歳,90.0,inf,13802
宮城県,男性,60～64歳,85.0,90.0,8613
宮城県,男性,60～64歳,0.0,85.0,17531
秋田県,男性,60～64歳,90.0,inf,5818
秋田県,男性,60～64歳,85.0,90.0,3897
秋田県,男性,60～64歳,0.0,85.0,8322
山形県,男性,60～64歳,90.0,inf,6250
山形県,男性,60～64歳,85.0,90.0,4545
山形県,男性,60～64歳,0.0,85.0,11704
福島県,男性,60～64歳,90.0,inf,10865
福島県,男性,60～64歳,85.0,90.0,7189
福島県,男性,60～64歳,0.0,85.0,15421
茨城県,男性,60～64歳,90.0,inf,15076
茨城県,男性,60～64歳,85.0,90.0,9892
茨城県,男性,60～64歳,0.0,85.0,20307
栃木県,男性,60～64歳,90.0,inf,10372
栃木県,男性,60～64歳,85.0,90.0,7058
栃木県,男性,60～64歳,0.0,85.0,15228
群馬県,男性,60～64歳,90.0,inf,9752
群馬県,男性,60～64歳,85.0,90.0,6706
群馬県,男性,60～64歳,0.0,85.0,14861
埼玉県,男性,60～64歳,90.0,inf,34954
埼玉県,男性,60～64歳,85.0,90.0,23231
埼玉県,男性,60～64歳,0.0,85.0,49266
千葉県,男性,60～64歳,90.0,inf,30762
千葉県,男性,60～64歳,85.0,90.0,19400
千葉県,男性,60～64歳,0.0,85.0,39130
東京都,男性,60～64歳,90.0,inf,67469
東京都,男性,60～64歳,85.0,90.0,43947
東京都,男性,60～64歳,0.0,85.0,93956
神奈川県,男性,60～64歳,90.0,inf,44442
神奈川県,男性,60～64歳,85.0,90.0,29342
神奈川県,男性,60～64歳,0.0,85.0,62978
新潟県,男性,60～64歳,90.0,inf,11491
新潟県,男性,60～64歳,85.0,90.0,8332
新潟県,男性,60～64歳,0.0,85.0,21735
富山県,男性,60～64歳,90.0,inf,6063
富山県,男性,60～64歳,85.0,90.0,3752
富山県,男性,60～64歳,0.0,85.0,8243
石川県,男性,60～64歳,90.0,inf,5988
石川県,男性,60～64歳,85.0,90.0,3988
石川県,男性,60～64歳,0.0,85.0,8249
福井県,男性,60～64歳,90.0,inf,4348
福井県,男性,60～64歳,85.0,90.0,2885
福井県,男性,60～64歳,0.0,85.0,5699
山梨県,男性,60～64歳,90.0,inf,4326
山梨県,男性,60～64歳,85.0,90.0,3214
山梨県,男性,60～64歳,0.0,85.0,7337
長野県,男性,60～64歳,90.0,inf,10470
長野県,男性,60～64歳,85.0,90.0,7485
長野県,男性,60～64歳,0.0,85.0,17763
岐阜県,男性,60～64歳,90.0,inf,9331
岐阜県,男性,60～64歳,85.0,90.0,6845
岐阜県,男性,60～64歳,0.0,85.0,17004
静岡県,男性,60～64歳,90.0,inf,18078
静岡県,男性,60～64歳,85.0,90.0,13151
静岡県,男性,60～64歳,0.0,85.0,31796
愛知県,男性,60～64歳,90.0,inf,35778
愛知県,男性,60～64歳,85.0,90.0,24417
愛知県,男性,60～64歳,0.0,85.0,55247
三重県,男性,60～64歳,90.0,inf,9301
三重県,男性,60～64歳,85.0,90.0,6265
三重県,男性,60～64歳,0.0,85.0,14113
滋賀県,男性,60～64歳,90.0,inf,7020
滋賀県,男性,60～64歳,85.0,90.0,4862
滋賀県,男性,60～64歳,0.0,85.0,10233
京都府,男性,60～64歳,90.0,inf,11105
京都府,男性,60～64歳,85.0,90.0,7694
京都府,男性,60～64歳,0.0,85.0,16482
大阪府,男性,60～64歳,90.0,inf,37579
大阪府,男性,60～64歳,85.0,90.0,23793
大阪府,男性,60～64歳,0.0,85.0,48456
兵庫県,男性,60～64歳,90.0,inf,26657
兵庫県,男性,60～64歳,85.0,90.0,17446
兵庫県,男性,60～64歳,0.0,85.0,35960
奈良県,男性,60～64歳,90.0,inf,6287
奈良県,男性,60～64歳,85.0,90.0,4181
奈良県,男性,60～64歳,0.0,85.0,8253
和歌山県,男性,60～64歳,90.0,inf,4997
和歌山県,男性,60～64歳,85.0,90.0,3179
和歌山県,男性,60～64歳,0.0,85.0,5854
鳥取県,男性,60～64歳,90.0,inf,2714
鳥取県,男性,60～64歳,85.0,90.0,1891
鳥取県,男性,60～64歳,0.0,85.0,4194
島根県,男性,60～64歳,90.0,inf,3489
島根県,男性,60～64歳,85.0,90.0,2601
島根県,男性,60～64歳,0.0,85.0,5897
岡山県,男性,60～64歳,90.0,inf,8763
岡山県,男性,60～64歳,85.0,90.0,5845
岡山県,男性,60～64歳,0.0,85.0,13141
広島県,男性,60～64歳,90.0,inf,13350
広島県,男性,60～64歳,85.0,90.0,9192
広島県,男性,60～64歳,0.0,85.0,19343
山口県,男性,60～64歳,90.0,inf,6038
山口県,男性,60～64歳,85.0,90.0,4243
山口県,男性,60～64歳,0.0,85.0,9713
徳島県,男性,60～64歳,90.0,inf,3649
徳島県,男性,60～64歳,85.0,90.0,2418
徳島県,男性,60～64歳,0.0,85.0,5064
香川県,男性,60～64歳,90.0,inf,4900
香川県,男性,60～64歳,85.0,90.0,3281
香川県,男性,60～64歳,0.0,85.0,6744
愛媛県,男性,60～64歳,90.0,inf,6535
愛媛県,男性,60～64歳,85.0,90.0,4405
愛媛県,男性,60～64歳,0.0,85.0,9972
高知県,男性,60～64歳,90.0,inf,3391
高知県,男性,60～64歳,85.0,90.0,2253
高知県,男性,60～64歳,0.0,85.0,4756
福岡県,男性,60～64歳,90.0,inf,23088
福岡県,男性,60～64歳,85.0,90.0,15707
福岡県,男性,60～64歳,0.0,85.0,31794
佐賀県,男性,60～64歳,90.0,inf,4236
佐賀県,男性,60～64歳,85.0,90.0,2906
佐賀県,男性,60～64歳,0.0,85.0,5725
長崎県,男性,60～64歳,90.0,inf,6944
長崎県,男性,60～64歳,85.0,90.0,4552
長崎県,男性,60～64歳,0.0,85.0,9443
熊本県,男性,60～64歳,90.0,inf,9349
熊本県,男性,60～64歳,85.0,90.0,6410
熊本県,男性,60～64歳,0.0,85.0,12423
大分県,男性,60～64歳,90.0,inf,5713
大分県,男性,60～64歳,85.0,90.0,4121
大分県,男性,60～64歳,0.0,85.0,9317
宮崎県,男性,60～64歳,90.0,inf,5436
宮崎県,男性,60～64歳,85.0,90.0,3684
宮崎県,男性,60～64歳,0.0,85.0,7890
鹿児島県,男性,60～64歳,90.0,inf,8666
鹿児島県,男性,60～64歳,85.0,90.0,5956
鹿児島県,男性,60～64歳,0.0,85.0,12260
沖縄県,男性,60～64歳,90.0,inf,7781
沖縄県,男性,60～64歳,85.0,90.0,4211
沖縄県,男性,60～64歳,0.0,85.0,6776
北海道,男性,65～69歳,90.0,inf,18740
北海道,男性,65～69歳,85.0,90.0,12198
北海道,男性,65～69歳,0.0,85.0,24319
青森県,男性,65～69歳,90.0,inf,5411
青森県,男性,65～69歳,85.0,90.0,3873
青森県,男性,65～69歳,0.0,85.0,8500
岩手県,男性,65～69歳,90.0,inf,6277
岩手県,男性,65～69歳,85.0,90.0,4575
岩手県,男性,65～69歳,0.0,85.0,9542
宮城県,男性,65～69歳,90.0,inf,12866
宮城県,男性,65～69歳,85.0,90.0,8168
宮城県,男性,65～69歳,0.0,85.0,15304
秋田県,男性,65～69歳,90.0,inf,4976
秋田県,男性,65～69歳,85.0,90.0,3639
秋田県,男性,65～69歳,0.0,85.0,7360
山形県,男性,65～69歳,90.0,inf,5767
山形県,男性,65～69歳,85.0,90.0,4397
山形県,男性,65～69歳,0.0,85.0,11136
福島県,男性,65～69歳,90.0,inf,10300
福島県,男性,65～69歳,85.0,90.0,6913
福島県,男性,65～69歳,0.0,85.0,13339
茨城県,男性,65～69歳,90.0,inf,12721
茨城県,男性,65～69歳,85.0,90.0,8997
茨城県,男性,65～69歳,0.0,85.0,17531
栃木県,男性,65～69歳,90.0,inf,9058
栃木県,男性,65～69歳,85.0,90.0,6449
栃木県,男性,65～69歳,0.0,85.0,12650
群馬県,男性,65～69歳,90.0,inf,8789
群馬県,男性,65～69歳,85.0,90.0,6427
群馬県,男性,65～69歳,0.0,85.0,12527
埼玉県,男性,65～69歳,90.0,inf,29318
埼玉県,男性,65～69歳,85.0,90.0,20301
埼玉県,男性,65～69歳,0.0,85.0,39377
千葉県,男性,65～69歳,90.0,inf,25550
千葉県,男性,65～69歳,85.0,90.0,16822
千葉県,男性,65～69歳,0.0,85.0,31464
東京都,男性,65～69歳,90.0,inf,50372
東京都,男性,65～69歳,85.0,90.0,33296
東京都,男性,65～69歳,0.0,85.0,62282
神奈川県,男性,65～69歳,90.0,inf,30221
神奈川県,男性,65～69歳,85.0,90.0,20984
神奈川県,男性,65～69歳,0.0,85.0,40451
新潟県,男性,65～69歳,90.0,inf,10327
新潟県,男性,65～69歳,85.0,90.0,7955
新潟県,男性,65～69歳,0.0,85.0,18414
富山県,男性,65～69歳,90.0,inf,5148
富山県,男性,65～69歳,85.0,90.0,3438
富山県,男性,65～69歳,0.0,85.0,6476
石川県,男性,65～69歳,90.0,inf,5189
石川県,男性,65～69歳,85.0,90.0,3507
石川県,男性,65～69歳,0.0,85.0,6484
福井県,男性,65～69歳,90.0,inf,3519
福井県,男性,65～69歳,85.0,90.0,2357
福井県,男性,65～69歳,0.0,85.0,4256
山梨県,男性,65～69歳,90.0,inf,3893
山梨県,男性,65～69歳,85.0,90.0,3075
山梨県,男性,65～69歳,0.0,85.0,6484
長野県,男性,65～69歳,90.0,inf,9619
長野県,男性,65～69歳,85.0,90.0,7177
長野県,男性,65～69歳,0.0,85.0,14971
岐阜県,男性,65～69歳,90.0,inf,8111
岐阜県,男性,65～69歳,85.0,90.0,6331
岐阜県,男性,65～69歳,0.0,85.0,13819
静岡県,男性,65～69歳,90.0,inf,14629
静岡県,男性,65～69歳,85.0,90.0,10937
静岡県,男性,65～69歳,0.0,85.0,24179
愛知県,男性,65～69歳,90.0,inf,26924
愛知県,男性,65～69歳,85.0,90.0,19213
愛知県,男性,65～69歳,0.0,85.0,37653
三重県,男性,65～69歳,90.0,inf,8186
三重県,男性,65～69歳,85.0,90.0,5694
三重県,男性,65～69歳,0.0,85.0,10863
滋賀県,男性,65～69歳,90.0,inf,5877
滋賀県,男性,65～69歳,85.0,90.0,4107
滋賀県,男性,65～69歳,0.0,85.0,7977
京都府,男性,65～69歳,90.0,inf,8489
京都府,男性,65～69歳,85.0,90.0,6364
京都府,男性,65～69歳,0.0,85.0,12081
大阪府,男性,65～69歳,90.0,inf,27377
大阪府,男性,65～69歳,85.0,90.0,17932
大阪府,男性,65～69歳,0.0,85.0,33011
兵庫県,男性,65～69歳,90.0,inf,20924
兵庫県,男性,65～69歳,85.0,90.0,14696
兵庫県,男性,65～69歳,0.0,85.0,27237
奈良県,男性,65～69歳,90.0,inf,5154
奈良県,男性,65～69歳,85.0,90.0,3556
奈良県,男性,65～69歳,0.0,85.0,6580
和歌山県,男性,65～69歳,90.0,inf,4088
和歌山県,男性,65～69歳,85.0,90.0,2839
和歌山県,男性,65～69歳,0.0,85.0,4884
鳥取県,男性,65～69歳,90.0,inf,2407
鳥取県,男性,65～69歳,85.0,90.0,1759
鳥取県,男性,65～69歳,0.0,85.0,3435
島根県,男性,65～69歳,90.0,inf,3419
島根県,男性,65～69歳,85.0,90.0,2424
島根県,男性,65～69歳,0.0,85.0,5343
岡山県,男性,65～69歳,90.0,inf,7460
岡山県,男性,65～69歳,85.0,90.0,5212
岡山県,男性,65～69歳,0.0,85.0,10035
広島県,男性,65～69歳,90.0,inf,10379
広島県,男性,65～69歳,85.0,90.0,7213
広島県,男性,65～69歳,0.0,85.0,14023
山口県,男性,65～69歳,90.0,inf,5391
山口県,男性,65～69歳,85.0,90.0,3833
山口県,男性,65～69歳,0.0,85.0,7735
徳島県,男性,65～69歳,90.0,inf,3403
徳島県,男性,65～69歳,85.0,90.0,2365
徳島県,男性,65～69歳,0.0,85.0,4487
香川県,男性,65～69歳,90.0,inf,4523
香川県,男性,65～69歳,85.0,90.0,3029
香川県,男性,65～69歳,0.0,85.0,5695
愛媛県,男性,65～69歳,90.0,inf,5136
愛媛県,男性,65～69歳,85.0,90.0,3592
愛媛県,男性,65～69歳,0.0,85.0,7795
高知県,男性,65～69歳,90.0,inf,3247
高知県,男性,65～69歳,85.0,90.0,2134
高知県,男性,65～69歳,0.0,85.0,3962
福岡県,男性,65～69歳,90.0,inf,19589
福岡県,男性,65～69歳,85.0,90.0,13678
福岡県,男性,65～69歳,0.0,85.0,25143
佐賀県,男性,65～69歳,90.0,inf,4032
佐賀県,男性,65～69歳,85.0,90.0,2802
佐賀県,男性,65～69歳,0.0,85.0,5088
長崎県,男性,65～69歳,90.0,inf,6448
長崎県,男性,65～69歳,85.0,90.0,4535
長崎県,男性,65～69歳,0.0,85.0,8181
熊本県,男性,65～69歳,90.0,inf,8566
熊本県,男性,65～69歳,85.0,90.0,5871
熊本県,男性,65～69歳,0.0,85.0,10945
大分県,男性,65～69歳,90.0,inf,5271
大分県,男性,65～69歳,85.0,90.0,3816
大分県,男性,65～69歳,0.0,85.0,7927
宮崎県,男性,65～69歳,90.0,inf,4934
宮崎県,男性,65～69歳,85.0,90.0,3586
宮崎県,男性,65～69歳,0.0,85.0,6894
鹿児島県,男性,65～69歳,90.0,inf,8395
鹿児島県,男性,65～69歳,85.0,90.0,5869
鹿児島県,男性,65～69歳,0.0,85.0,11272
沖縄県,男性,65～69歳,90.0,inf,7088
沖縄県,男性,65～69歳,85.0,90.0,3806
沖縄県,男性,65～69歳,0.0,85.0,5609
北海道,男性,70～74歳,90.0,inf,16000
北海道,男性,70～74歳,85.0,90.0,11081
北海道,男性,70～74歳,0.0,85.0,21242
青森県,男性,70～74歳,90.0,inf,5120
青森県,男性,70～74歳,85.0,90.0,4042
青森県,男性,70～74歳,0.0,85.0,8860
岩手県,男性,70～74歳,90.0,inf,6517
岩手県,男性,70～74歳,85.0,90.0,4996
岩手県,男性,70～74歳,0.0,85.0,10079
宮城県,男性,70～74歳,90.0,inf,13791
宮城県,男性,70～74歳,85.0,90.0,9193
宮城県,男性,70～74歳,0.0,85.0,16152
秋田県,男性,70～74歳,90.0,inf,4796
秋田県,男性,70～74歳,85.0,90.0,3732
秋田県,男性,70～74歳,0.0,85.0,7542
山形県,男性,70～74歳,90.0,inf,5591
山形県,男性,70～74歳,85.0,90.0,4646
山形県,男性,70～74歳,0.0,85.0,11926
福島県,男性,70～74歳,90.0,inf,10407
福島県,男性,70～74歳,85.0,90.0,7580
福島県,男性,70～74歳,0.0,85.0,14176
茨城県,男性,70～74歳,90.0,inf,12060
茨城県,男性,70～74歳,85.0,90.0,9559
茨城県,男性,70～74歳,0.0,85.0,18803
栃木県,男性,70～74歳,90.0,inf,9018
栃木県,男性,70～74歳,85.0,90.0,6870
栃木県,男性,70～74歳,0.0,85.0,13087
群馬県,男性,70～74歳,90.0,inf,10007
群馬県,男性,70～74歳,85.0,90.0,7583
群馬県,男性,70～74歳,0.0,85.0,14539
埼玉県,男性,70～74歳,90.0,inf,33301
埼玉県,男性,70～74歳,85.0,90.0,25223
埼玉県,男性,70～74歳,0.0,85.0,47045
千葉県,男性,70～74歳,90.0,inf,28680
千葉県,男性,70～74歳,85.0,90.0,20675
千葉県,男性,70～74歳,0.0,85.0,37914
東京都,男性,70～74歳,90.0,inf,57967
東京都,男性,70～74歳,85.0,90.0,39478
東京都,男性,70～74歳,0.0,85.0,71714
神奈川県,男性,70～74歳,90.0,inf,32146
神奈川県,男性,70～74歳,85.0,90.0,23669
神奈川県,男性,70～74歳,0.0,85.0,44269
新潟県,男性,70～74歳,90.0,inf,11067
新潟県,男性,70～74歳,85.0,90.0,8959
新潟県,男性,70～74歳,0.0,85.0,20403
富山県,男性,70～74歳,90.0,inf,5844
富山県,男性,70～74歳,85.0,90.0,4212
富山県,男性,70～74歳,0.0,85.0,7794
石川県,男性,70～74歳,90.0,inf,6335
石川県,男性,70～74歳,85.0,90.0,4405
石川県,男性,70～74歳,0.0,85.0,7857
福井県,男性,70～74歳,90.0,inf,3493
福井県,男性,70～74歳,85.0,90.0,2494
福井県,男性,70～74歳,0.0,85.0,4408
山梨県,男性,70～74歳,90.0,inf,3957
山梨県,男性,70～74歳,85.0,90.0,3284
山梨県,男性,70～74歳,0.0,85.0,7027
長野県,男性,70～74歳,90.0,inf,10839
長野県,男性,70～74歳,85.0,90.0,8541
長野県,男性,70～74歳,0.0,85.0,17373
岐阜県,男性,70～74歳,90.0,inf,9569
岐阜県,男性,70～74歳,85.0,90.0,7550
岐阜県,男性,70～74歳,0.0,85.0,15612
静岡県,男性,70～74歳,90.0,inf,15758
静岡県,男性,70～74歳,85.0,90.0,12704
静岡県,男性,70～74歳,0.0,85.0,26661
愛知県,男性,70～74歳,90.0,inf,31958
愛知県,男性,70～74歳,85.0,90.0,23698
愛知県,男性,70～74歳,0.0,85.0,43158
三重県,男性,70～74歳,90.0,inf,9600
三重県,男性,70～74歳,85.0,90.0,7004
三重県,男性,70～74歳,0.0,85.0,13331
滋賀県,男性,70～74歳,90.0,inf,6508
滋賀県,男性,70～74歳,85.0,90.0,4899
滋賀県,男性,70～74歳,0.0,85.0,9054
京都府,男性,70～74歳,90.0,inf,10273
京都府,男性,70～74歳,85.0,90.0,7594
京都府,男性,70～74歳,0.0,85.0,14268
大阪府,男性,70～74歳,90.0,inf,30710
大阪府,男性,70～74歳,85.0,90.0,21310
大阪府,男性,70～74歳,0.0,85.0,38324
兵庫県,男性,70～74歳,90.0,inf,22904
兵庫県,男性,70～74歳,85.0,90.0,16899
兵庫県,男性,70～74歳,0.0,85.0,31815
奈良県,男性,70～74歳,90.0,inf,5999
奈良県,男性,70～74歳,85.0,90.0,4290
奈良県,男性,70～74歳,0.0,85.0,8195
和歌山県,男性,70～74歳,90.0,inf,4577
和歌山県,男性,70～74歳,85.0,90.0,3197
和歌山県,男性,70～74歳,0.0,85.0,5982
鳥取県,男性,70～74歳,90.0,inf,2335
鳥取県,男性,70～74歳,85.0,90.0,1790
鳥取県,男性,70～74歳,0.0,85.0,3707
島根県,男性,70～74歳,90.0,inf,3911
島根県,男性,70～74歳,85.0,90.0,3078
島根県,男性,70～74歳,0.0,85.0,6084
岡山県,男性,70～74歳,90.0,inf,7718
岡山県,男性,70～74歳,85.0,90.0,5522
岡山県,男性,70～74歳,0.0,85.0,10477
広島県,男性,70～74歳,90.0,inf,10670
広島県,男性,70～74歳,85.0,90.0,7857
広島県,男性,70～74歳,0.0,85.0,14356
山口県,男性,70～74歳,90.0,inf,5670
山口県,男性,70～74歳,85.0,90.0,4480
山口県,男性,70～74歳,0.0,85.0,8659
徳島県,男性,70～74歳,90.0,inf,3983
徳島県,男性,70～74歳,85.0,90.0,2762
徳島県,男性,70～74歳,0.0,85.0,5270
香川県,男性,70～74歳,90.0,inf,5518
香川県,男性,70～74歳,85.0,90.0,3868
香川県,男性,70～74歳,0.0,85.0,6962
愛媛県,男性,70～74歳,90.0,inf,5096
愛媛県,男性,70～74歳,85.0,90.0,3960
愛媛県,男性,70～74歳,0.0,85.0,8021
高知県,男性,70～74歳,90.0,inf,3712
高知県,男性,70～74歳,85.0,90.0,2500
高知県,男性,70～74歳,0.0,85.0,4568
福岡県,男性,70～74歳,90.0,inf,20861
福岡県,男性,70～74歳,85.0,90.0,14979
福岡県,男性,70～74歳,0.0,85.0,26644
佐賀県,男性,70～74歳,90.0,inf,4231
佐賀県,男性,70～74歳,85.0,90.0,3052
佐賀県,男性,70～74歳,0.0,85.0,5499
長崎県,男性,70～74歳,90.0,inf,7029
長崎県,男性,70～74歳,85.0,90.0,4975
長崎県,男性,70～74歳,0.0,85.0,8784
熊本県,男性,70～74歳,90.0,inf,8180
熊本県,男性,70～74歳,85.0,90.0,5920
熊本県,男性,70～74歳,0.0,85.0,11056
大分県,男性,70～74歳,90.0,inf,5592
大分県,男性,70～74歳,85.0,90.0,4284
大分県,男性,70～74歳,0.0,85.0,8297
宮崎県,男性,70～74歳,90.0,inf,5582
宮崎県,男性,70～74歳,85.0,90.0,4022
宮崎県,男性,70～74歳,0.0,85.0,7413
鹿児島県,男性,70～74歳,90.0,inf,9123
鹿児島県,男性,70～74歳,85.0,90.0,6680
鹿児島県,男性,70～74歳,0.0,85.0,12540
